seq,source_file,statement_from,statement_to,date,value_date,narration,reference,direction,withdrawal,deposit,amount,closing_balance,categories,is_recurring,recurring_key
583,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-29,2024-10-30,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : ARCH DEVELOPERS :FEDERAL BANK LTD,0000000000384960,Receipt,0.0,100000.0,100000.0,1080654.35,High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
584,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-29,2024-10-30,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : AASHIRWAD DEVELOPERS :BASSEIN CATHOLIC CO-OPERATIVE BANK LTD,0000000000000626,Receipt,0.0,216000.0,216000.0,1296654.35,LIC; High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
585,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-29,2024-10-30,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : VARDHMAN FABBRIC :BASSEIN CATHOLIC CO- OPERATIVE BANK LTD,0000000000000139,Receipt,0.0,100000.0,100000.0,1396654.35,LIC; High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
586,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-30,2024-10-30,RTGS CR-FDRL0001575-M M LIFESTYLE-R M HA SNANI AND ASSOCIATES-FDRLR52024103000698 644,FDRLR52024103000698644,Receipt,0.0,270000.0,270000.0,1666654.35,FD Deposit/Withdrawal; High Transaction,No,M M LIFESTYLE
587,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-30,2024-10-30,UPI-DIKSHA NARESH JHAMNA-JHAMNANIDIKSHA2 5@OKSBI-UBIN0904562-430499731279-BALAJI AGENCIES,0000430499731279,Receipt,0.0,5000.0,5000.0,1671654.35,UPI,No,DIKSHA NARESH JHAMNA
588,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-30,2024-10-30,FT - CR - 99990206198714 - RAJESH INDIA MANUFACTURING PVT LTD,0000000000000892,Receipt,0.0,108000.0,108000.0,1779654.35,High Transaction,No,RAJESH INDIA MANUFACTURING PVT LTD
589,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-30,2024-10-31,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : RAJ HOSIERY :IDBI BANK,0000000000708296,Receipt,0.0,118000.0,118000.0,1897654.35,High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
590,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-30,2024-10-31,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : MOHAMMADI CHARITABLE TRUST PELHAR NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) :BAS SEIN CATHOLIC CO-OPERATIVE BANK LTD,0000000000000014,Receipt,0.0,35400.0,35400.0,1933054.35,LIC; Recurring Transaction,Yes,CHQ DEP MICR
591,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-31,2024-10-31,NEFT CR-MAHB0000222-LOKHANDE INDUSTRIES- R M HASNANI AND ASSOCIATES-MAHBH24305222 770,MAHBH24305222770,Receipt,0.0,1.0,1.0,1933055.35,Recurring Transaction,Yes,LOKHANDE INDUSTRIES
592,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-10-31,2024-10-31,NEFT CR-MAHB0000222-LOKHANDE INDUSTRIES- R M HASNANI AND ASSOCIATES-MAHBH24305231 296,MAHBH24305231296,Receipt,0.0,99999.0,99999.0,2033054.35,Recurring Transaction,Yes,LOKHANDE INDUSTRIES
593,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-01,2024-11-01,CC 000463918XXXXXX8920 AUTOPAY SI-TAD,0000000621272104,Payment,11999.0,0.0,11999.0,2021055.35,Recurring Transaction,Yes,CC XXXXXX AUTOPAY SI
594,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-04,2024-11-04,IMPS-430912732580-NAKODA ENTERPRISES-KKB K-XXXXXX7010-R M HASNANI FEES PAID TILL SEP 24,0000430912732580,Receipt,0.0,442500.0,442500.0,2463555.35,High Transaction,No,NAKODA ENTERPRISES
595,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-04,2024-11-04,PRAKASH RAORANE - CHQ PAID - VASAI - MUM B,0000000000000174,Payment,28997.0,0.0,28997.0,2434558.35,Other,No,PRAKASH RAORANE
596,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-04,2024-11-04,IMPS-430915109325-RAJNI DHIRAJ WAGHELA-M AHB-XXXXXXX9715-OCT MONTH SALARY,0000430915109325,Payment,3000.0,0.0,3000.0,2431558.35,Salary; Recurring Transaction,Yes,RAJNI DHIRAJ WAGHELA
597,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-04,2024-11-04,50100360987933-TPT-LOAN REPAYMENT-ZEENAT RAMZAN HASNANI,0000000204498017,Payment,950000.0,0.0,950000.0,1481558.35,EMI; High Transaction; Recurring Transaction,Yes,LOAN REPAYMENT
598,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-04,2024-11-04,FD BKD FOR R M HASNANI AND ASSO 50301063 178066 -R M HASNANI AND ASSO,000000000000000,Payment,1381558.35,0.0,1381558.35,100000.0,FD Deposit/Withdrawal; High Transaction; Recurring Transaction,Yes,FD BKD FOR R M HASNANI AND ASSO
599,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-05,2024-11-05,SI HGAFP066B80211943989 AIRTEL -05/11/24,000000000000000,Payment,3196.62,0.0,3196.62,96803.38,Other,No,SI HGAFPB AIRTEL
600,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-05,2024-11-05,ACH D- ARKA FINCAP LTD-NP281730739655462,0000000769751637,Payment,235573.0,0.0,235573.0,-138769.62,High Transaction; Recurring Transaction,Yes,ARKA FINCAP LTD
601,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-05,2024-11-05,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,138770.0,138770.0,0.38,High Transaction; Recurring Transaction,Yes,IN CREDIT
602,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-06,2024-11-06,NEFT CR-MAHB0000222-LOKHANDE INDUSTRIES- R M HASNANI AND ASSOCIATES-MAHBH24311204 031,MAHBH24311204031,Receipt,0.0,50000.0,50000.0,50000.38,Recurring Transaction,Yes,LOKHANDE INDUSTRIES
603,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-06,2024-11-06,IMPS-431114132689-VIDIT NARSANA-SBIN-XXX XXXX2748-VAGMI SARAS PVT LTD ROC FEES,0000431114132689,Payment,20000.0,0.0,20000.0,30000.38,FD Deposit/Withdrawal; Recurring Transaction,Yes,VIDIT NARSANA
604,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-06,2024-11-06,IMPS-431114137197-SNA INFOTECH PVT LTD-I NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) CIC-XXXXXXXX9099-INV V/3004/24-25 PMT (P RINTER REPLACEMENT),0000431114137197,Payment,885.0,0.0,885.0,29115.38,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
605,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-06,2024-11-06,50200057343497-TPT-LOAN-EDUGUIDE OVERSEA S STUDIES PVT LTD,0000000437758170,Payment,500000.0,0.0,500000.0,-470884.62,EMI; High Transaction; Recurring Transaction,Yes,EDUGUIDE OVERSEA S STUDIES PVT LTD
606,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-06,2024-11-06,IMPS-431115151218-SAI MILK CENTER-VVSB-X XXXXXXXXXX1891-OCT MONTH MILK PMT,0000431115151218,Payment,2059.0,0.0,2059.0,-472943.62,Recurring Transaction,Yes,SAI MILK CENTER
607,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-06,2024-11-06,IMPS-431115150452-ARIHANT ENTERPRISES-KK BK-XXXXXXXXXX7716-TEA EXPENSES (INV 0254 6 PMT),0000431115150452,Payment,3150.0,0.0,3150.0,-476093.62,Recurring Transaction,Yes,ARIHANT ENTERPRISES
608,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-06,2024-11-06,UPI-NARESH HUNDRAJ JHAMN-JNARESH2000-1@O KAXIS-BKID0000178-431133836050-FEES REVE RSE,0000431133836050,Payment,5000.0,0.0,5000.0,-481093.62,UPI,No,NARESH HUNDRAJ JHAMN
609,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-06,2024-11-07,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : FERRMRAJ MULTIPURPOSE PRIVATE LIMITE D :CANARA BANK,0000000000288227,Receipt,0.0,59000.0,59000.0,-422093.62,Recurring Transaction,Yes,CHQ DEP MICR
610,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-07,2024-11-06,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,470885.0,470885.0,48791.38,High Transaction; Recurring Transaction,Yes,IN CREDIT
611,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-07,2024-11-06,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,2059.0,2059.0,50850.38,Recurring Transaction,Yes,IN CREDIT
612,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-07,2024-11-06,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,3150.0,3150.0,54000.38,Recurring Transaction,Yes,IN CREDIT
613,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-07,2024-11-06,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,5000.0,5000.0,59000.38,Recurring Transaction,Yes,IN CREDIT
614,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-07,2024-11-07,50200059366630-TPT-A K TRANSPORT TDS-JAL PA RAITHATHA AND CO,0000000352002518,Payment,18000.0,0.0,18000.0,41000.38,Other,No,A K TRANSPORT TDS
615,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-07,2024-11-07,50200059366630-TPT-JIGEESHA TDS-JALPA RA ITHATHA AND CO,0000000351998351,Payment,4000.0,0.0,4000.0,37000.38,Recurring Transaction,Yes,JIGEESHA TDS
616,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-07,2024-11-07,50200059366630-TPT-LOKHANDE INDUST TDS-J ALPA RAITHATHA AND CO,0000000352082840,Payment,8475.0,0.0,8475.0,28525.38,Other,No,LOKHANDE INDUST TDS
617,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-07,2024-11-07,50200059366630-TPT-M M INFRA TDS-JALPA R AITHATHA AND CO,0000000352087716,Payment,3000.0,0.0,3000.0,25525.38,Other,No,M M INFRA TDS
618,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-08,2024-11-08,UPI SETTLEMENT -WW8951- 08/11/24,000000000000000,Receipt,0.0,11800.0,11800.0,37325.38,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
619,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-08,2024-11-08,50200057343497-TPT-TRANSFER-EDUGUIDE OVE RSEAS STUDIES PVT LTD,0000000163955675,Payment,500000.0,0.0,500000.0,-462674.62,High Transaction; Recurring Transaction,Yes,EDUGUIDE OVE RSEAS STUDIES PVT LTD
620,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-08,2024-11-08,SWEEP-IN CREDIT - 50301063178066 NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),000000000000000,Receipt,0.0,462675.0,462675.0,0.38,High Transaction; Recurring Transaction,Yes,IN CREDIT
621,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-09,2024-11-09,IMPS-431412165191-ARIHANT ENTERPRISES-KK BK-XXXXXXXXXX7716-NESCAFE PREMIX PAYMENT (INV 02736),0000431412165191,Payment,3150.0,0.0,3150.0,-3149.62,EMI; Recurring Transaction,Yes,ARIHANT ENTERPRISES
622,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-09,2024-11-09,IMPS-431412160958-POOJA STATIONERY-SVCB- XXXXXXXXXXX0115-INV 1574 PMT (COPIER A/4 PAPER),0000431412160958,Payment,2350.0,0.0,2350.0,-5499.62,Recurring Transaction,Yes,POOJA STATIONERY
623,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-09,2024-11-09,IMPS-431412164588-POOJA STATIONERY-SVCB- XXXXXXXXXXX0115-INV 1591 PMT STATIONERY,0000431412164588,Payment,894.0,0.0,894.0,-6393.62,Recurring Transaction,Yes,POOJA STATIONERY
624,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-09,2024-11-09,IMPS-431412164786-POOJA STATIONERY-SVCB- XXXXXXXXXXX0115-INV 1801 PMT (COPIER A/4 PAPER),0000431412164786,Payment,2350.0,0.0,2350.0,-8743.62,Recurring Transaction,Yes,POOJA STATIONERY
625,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-09,2024-11-09,IMPS-431412166205-NISHA S-HDFC-XXXXXXXXX X4569-OCT MONTH SALARY,0000431412166205,Payment,20000.0,0.0,20000.0,-28743.62,Salary; Recurring Transaction,Yes,XXXXXXXXX X
626,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-09,2024-11-09,IMPS-431414184176-SNEHAL SAYANI-UTIB-XXX XXXXXXXX3599-OCT MONTH SALARY,0000431414184176,Payment,833.0,0.0,833.0,-29576.62,Salary; Recurring Transaction,Yes,SNEHAL SAYANI
627,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-10,2024-11-09,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,3150.0,3150.0,-26426.62,Recurring Transaction,Yes,IN CREDIT
628,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-10,2024-11-09,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,2350.0,2350.0,-24076.62,Recurring Transaction,Yes,IN CREDIT
629,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-10,2024-11-09,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,894.0,894.0,-23182.62,Recurring Transaction,Yes,IN CREDIT
630,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-10,2024-11-09,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,2350.0,2350.0,-20832.62,Recurring Transaction,Yes,IN CREDIT
631,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-10,2024-11-09,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,20000.0,20000.0,-832.62,Recurring Transaction,Yes,IN CREDIT
632,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-10,2024-11-09,SWEEP-IN CREDIT - 50301063178066,000000000000000,Receipt,0.0,833.0,833.0,0.38,Recurring Transaction,Yes,IN CREDIT
633,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-11,2024-11-11,UPI-ZEESHAN ALI-THOBANI.ZEESHAN353@OKAXI S-LAVB0000354-431639570288-UPI,0000431639570288,Receipt,0.0,55460.0,55460.0,55460.38,UPI,No,ZEESHAN ALI
634,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-11,2024-11-12,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : BLESSINGS ENTERPRISES :IDBI BANK,0000000000826863,Receipt,0.0,29500.0,29500.0,84960.38,Recurring Transaction,Yes,CHQ DEP MICR
635,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-13,2024-11-13,50100346331540-TPT-TRANSFER-RAMZAN MANSO ORALI HASNANI,0000000134295306,Payment,300000.0,0.0,300000.0,-215039.62,High Transaction; Recurring Transaction,Yes,RAMZAN MANSO ORALI HASNANI
636,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-13,2024-11-13,IMPS-431814117594-RAMZAN MANSOORALI HASN ANI-HDFC-XXXXXXXXXX1540-TRANSFER REVERSE NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),0000431814117594,Receipt,0.0,300000.0,300000.0,84960.38,High Transaction,No,RAMZAN MANSOORALI HASN ANI
637,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-14,2024-11-14,NEFT CR-MAHB0000222-LOKHANDE INDUSTRIES- R M HASNANI AND ASSOCIATES-MAHBH24319106 202,MAHBH24319106202,Receipt,0.0,40000.0,40000.0,124960.38,Recurring Transaction,Yes,LOKHANDE INDUSTRIES
638,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-14,2024-11-14,NEFT CR-MAHB0000222-LOKHANDE INDUSTRIES- R M HASNANI AND ASSOCIATES-MAHBH24319106 419,MAHBH24319106419,Receipt,0.0,10000.0,10000.0,134960.38,Recurring Transaction,Yes,LOKHANDE INDUSTRIES
639,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-14,2024-11-14,IMPS-431911123367-APOORVA CO OP HOUSING SOCIETY LTD-TDCB-XXXXXXXXXXX0318-SOCIETY CHARGES FLAT F/19,0000431911123367,Payment,1175.0,0.0,1175.0,133785.38,Recurring Transaction,Yes,APOORVA CO OP HOUSING SOCIETY LTD
640,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-14,2024-11-14,IMPS-431911123424-APOORVA CO OP HOUSING SOCIETY LTD-TDCB-XXXXXXXXXXX0318-SOCIETY CHARGES FLAT F/19A,0000431911123424,Payment,1365.0,0.0,1365.0,132420.38,Recurring Transaction,Yes,APOORVA CO OP HOUSING SOCIETY LTD
641,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-14,2024-11-14,NEFT CR-BACB0000006-SWEET HOME ENTERPRIS ES-R M HASNANI AND ASSOCIATES-N319240002 821279,N319240002821279,Receipt,0.0,38880.0,38880.0,171300.38,Other,No,SWEET HOME ENTERPRIS ES
642,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-14,2024-11-15,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : PATEL DAIRY FARM :BASSEIN CATHOLIC CO- OPERATIVE BANK LTD,0000000000000304,Receipt,0.0,11800.0,11800.0,183100.38,LIC; Recurring Transaction,Yes,CHQ DEP MICR
643,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-16,2024-11-16,SI HGAFP0926A0365032115 VI POST-15/11/24,000000000000000,Payment,1804.22,0.0,1804.22,181296.16,Other,No,SI HGAFPA VI POST
644,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-16,2024-11-16,UPI-ANKUSH MANOHAR GHARA-ANKUSHGHARAT@OK HDFCBANK-HDFC0001020-432187257965-UPI,0000432187257965,Receipt,0.0,17700.0,17700.0,198996.16,UPI,No,ANKUSH MANOHAR GHARA
645,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-18,2024-11-18,GST/BANK REFERENCE NO: R2432358809740/CI N NO: HDFC24112700329955,0241118270043441,Payment,389312.0,0.0,389312.0,-190315.84,High Transaction; Recurring Transaction,Yes,BANK REFERENCE NO R
646,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-18,INT. ON SWCR ON-50301063178066,000000000000000,Receipt,0.0,146.0,146.0,146.16,Recurring Transaction,Yes,INT ON SWCR ON
647,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-18,SWEEP-IN CREDIT - 50301063178066,000000000000000,Payment,190316.0,0.0,190316.0,0.16,High Transaction; Recurring Transaction,Yes,IN CREDIT
648,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-19,50200057343497-TPT-TRANSFER-EDUGUIDE OVE RSEAS STUDIES PVT LTD NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),0000000209152251,Payment,50000.0,0.0,50000.0,-49853.84,Other,No,EDUGUIDE OVE RSEAS STUDIES PVT LTD NEAR 
649,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-19,NEFT CR-MAHB0000222-LOKHANDE INDUSTRIES- R M HASNANI AND ASSOCIATES-MAHBH24324007 757,MAHBH24324007757,Receipt,0.0,50000.0,50000.0,146.16,Recurring Transaction,Yes,LOKHANDE INDUSTRIES
650,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-19,RTGS CR-BACB0000007-BRISK BAKE ENTERPRIS E-R M HASNANI AND ASSOCIATES-BACBR520241 11950418277,BACBR52024111950418277,Receipt,0.0,550800.0,550800.0,550946.16,High Transaction,No,BRISK BAKE ENTERPRIS E
651,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-19,IMPS-432414124812-KALPANA MORE-KKBK-XXXX XX0371-SALARY,0000432414124812,Payment,15700.0,0.0,15700.0,535246.16,Salary; Recurring Transaction,Yes,KALPANA MORE
652,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-20,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : M M INFRA PROJECT :FEDERAL BANK LTD,0000000000383332,Receipt,0.0,140400.0,140400.0,675646.16,High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
653,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-20,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : MOTILAL KASTURCHAND SHAH AND SONS :BAS SEIN CATHOLIC CO-OPERATIVE BANK LTD,0000000000105901,Receipt,0.0,648000.0,648000.0,1323646.16,LIC; High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
654,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-20,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : MOTI APT CO OP HSG SOC LTD :THANE DIST CCB LTD THANE,0000000000278262,Receipt,0.0,29500.0,29500.0,1353146.16,Recurring Transaction,Yes,CHQ DEP MICR
655,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-19,2024-11-20,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : POOJA STATIONERY :SHAMRAO VITHAL COOP BANK LTD,0000000000001317,Receipt,0.0,29500.0,29500.0,1382646.16,Recurring Transaction,Yes,CHQ DEP MICR
656,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-20,2024-11-20,IMPS-432511132322-MSG C COMPUTERS-RATN-X XXXXXXXXXXX1577-INV 865 PMT,0000432511132322,Payment,1180.0,0.0,1180.0,1381466.16,Recurring Transaction,Yes,MSG C COMPUTERS
657,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-21,2024-11-21,50100360987933-TPT-LOAN REPAYMENT-ZEENAT RAMZAN HASNANI,0000000338555134,Payment,1000000.0,0.0,1000000.0,381466.16,EMI; High Transaction; Recurring Transaction,Yes,LOAN REPAYMENT
658,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-21,2024-11-21,IMPS-432609137059-VINAYAK TUKARAM KAP FU TURE PRINNT-BACB-XXXXXXXXXXX8622-NAMRATA SHARMA LETTER HEAD,0000432609137059,Payment,2000.0,0.0,2000.0,379466.16,PPF/PF interest/contribution; Recurring Transaction,Yes,VINAYAK TUKARAM KAP FU TURE PRINNT
659,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-22,2024-11-22,IMPS-432710158458-EDUGUIDE-HDFC-XXXXXXXX XX3497-LOAN TRF,0000432710158458,Payment,25000.0,0.0,25000.0,354466.16,EMI; Recurring Transaction,Yes,EDUGUIDE
660,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-22,2024-11-22,IMPS-432714197708-SNA INFOTECH PVT LTD-I NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) CIC-XXXXXXXX9099-AMC V/201 INV PMT,0000432714197708,Payment,12538.0,0.0,12538.0,341928.16,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
661,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-23,2024-11-23,UPI SETTLEMENT -WW8951- 23/11/24,000000000000000,Receipt,0.0,17700.0,17700.0,359628.16,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
662,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-23,2024-11-23,IMPS-432809180256-XPERT COMPUTER SERVICE S-CNRB-XXXXXXXXX5890-DELL LAPTOP REPAIRS AND BATTERY INV 371 PMT,0000432809180256,Payment,5900.0,0.0,5900.0,353728.16,Other,No,XPERT COMPUTER SERVICE S
663,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-23,2024-11-23,IMPS-432809182029-SNA INFOTECH PVT LTD-I CIC-XXXXXXXX9099-BATTERY FOR HP LAPTOP I NV V/3156 PMT,0000432809182029,Payment,2596.0,0.0,2596.0,351132.16,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
664,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-25,2024-11-25,SI HGAFP166400451190276 MSEDCL -25/11/24,000000000000000,Payment,13460.0,0.0,13460.0,337672.16,Recurring Transaction,Yes,SI HGAFP MSEDCL
665,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-25,2024-11-25,SI HGAFP0B3750451486269 MSEDCL -25/11/24,000000000000000,Payment,17300.0,0.0,17300.0,320372.16,Other,No,SI HGAFPB MSEDCL
666,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-25,2024-11-25,FT - CR - 59200087900999 - SAMEER WINES,0000000000001221,Receipt,0.0,60000.0,60000.0,380372.16,Recurring Transaction,Yes,SAMEER WINES
667,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-25,2024-11-25,FD BKD FOR R M HASNANI AND ASSO 50301072 568038 -R M HASNANI AND ASSO,000000000000000,Payment,280372.16,0.0,280372.16,100000.0,FD Deposit/Withdrawal; High Transaction; Recurring Transaction,Yes,FD BKD FOR R M HASNANI AND ASSO
668,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-26,2024-11-26,IMPS-433109185582-EDUGUIDE-HDFC-XXXXXXXX XX3497-LOAN TRF,0000433109185582,Payment,25000.0,0.0,25000.0,75000.0,EMI; Recurring Transaction,Yes,EDUGUIDE
669,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-26,2024-11-26,UPI-MALODIA BUSINESS COA-MALODIABUSINESS 179166.RZP@RXAIRTEL-AIRP0000011-43311806 2452-MALODIA BUSINESS C,0000433118062452,Payment,64800.0,0.0,64800.0,10200.0,UPI,No,MALODIA BUSINESS COA
670,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-26,2024-11-27,CHQ DEP - MICR 8 CLEARING - MUMBAI CLEAR : POOJA ENTERPRISES :SHAMRAO VITHAL COOP BANK LTD,0000000000015055,Receipt,0.0,27000.0,27000.0,37200.0,Recurring Transaction,Yes,MICR  CLEARING
671,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-11-27,2024-11-27,NEFT CR-INDB0000006-STRUCT CARE SOLUTION S-R M HASNANI AND ASSO-INDBN27119407293,INDBN27119407293,Receipt,0.0,23600.0,23600.0,60800.0,Recurring Transaction,Yes,STRUCT CARE SOLUTION S
